,Unnamed: 0,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
510,510,378,Jabari Parker,PF,23,CHI,39,1042,14.6,.543,.246,.233,4.3,21.0,12.6,13.4,1.1,1.2,14.1,25.0,-0.2,0.8,0.6,.028,-2.0,-0.9,-2.9,-0.2
511,511,378,Jabari Parker,PF,23,WAS,12,315,16.4,.606,.303,.218,5.8,23.6,14.6,18.7,1.8,2.2,22.1,22.5,0.1,0.3,0.4,.055,-1.2,0.8,-0.3,0.1
512,512,379,Tony Parker,PG,36,CHO,54,971,15.0,.503,.103,.274,1.5,7.3,4.4,33.5,1.0,0.6,12.4,25.2,0.6,0.3,0.9,.045,-1.7,-3.7,-5.4,-0.8
513,513,380,Chandler Parsons,SF,30,MEM,11,182,2.4,.366,.632,.070,0.6,14.6,7.5,8.8,2.2,1.1,14.5,17.0,-0.5,0.2,-0.3,-0.076,-6.9,0.1,-6.8,-0.2
514,514,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
515,515,381,Patrick Patterson,PF,29,OKC,58,844,8.4,.497,.627,.138,4.9,12.8,8.8,4.6,0.9,1.3,8.4,12.1,0.3,0.9,1.2,.068,-2.8,-0.6,-3.4,-0.3
516,516,382,Justin Patton,C,21,PHI,2,19,11.6,.363,.333,.333,5.8,21.9,14.1,21.1,5.0,0.0,0.0,15.2,0.0,0.0,0.0,.113,-1.7,2.8,1.0,0.0
517,517,383,Chris Paul,PG,33,HOU,42,1371,19.0,.556,.484,.308,1.9,13.7,7.6,39.4,3.0,0.7,17.0,22.3,3.0,1.3,4.3,.151,2.4,-0.5,1.9,1.4
518,518,384,Cameron Payne,PG,24,TOT,40,712,11.6,.519,.377,.184,2.0,9.2,5.5,22.0,1.9,1.1,15.7,17.6,0.1,0.4,0.5,.034,-2.0,-1.5,-3.4,-0.3
519,519,384,Cameron Payne,PG,24,CHI,31,536,10.3,.492,.351,.149,2.0,8.8,5.4,22.6,1.8,1.0,16.0,17.4,-0.1,0.3,0.2,.018,-2.7,-1.5,-4.2,-0.3
520,520,384,Cameron Payne,PG,24,CLE,9,176,15.3,.596,.455,.291,1.8,10.5,6.0,20.3,2.3,1.5,15.1,18.2,0.2,0.1,0.3,.083,0.5,-1.6,-1.1,0.0
521,521,385,Elfrid Payton,PG,24,NOP,28,794,12.7,.500,.208,.158,4.0,12.0,8.1,30.1,1.8,1.0,20.9,18.1,0.1,0.6,0.7,.042,-1.4,-0.2,-1.6,0.1
522,522,386,Gary Payton,PG,26,WAS,3,16,36.9,.688,.250,.000,6.7,6.9,6.8,44.9,8.8,5.3,11.1,23.9,0.1,0.0,0.1,.357,9.7,5.1,14.8,0.1
523,523,387,Theo Pinson,SG,23,BRK,12,169,7.6,.475,.600,.291,1.3,17.6,9.4,14.8,1.4,0.0,18.4,19.0,-0.2,0.2,0.0,-0.003,-4.4,-0.8,-5.1,-0.1
524,524,388,Mason Plumlee,C,28,DEN,65,1333,18.6,.616,.020,.462,11.2,21.8,16.5,18.6,2.0,3.8,19.2,16.9,2.5,2.2,4.6,.167,0.5,3.6,4.1,2.1
525,525,389,Miles Plumlee,C,30,ATL,18,173,19.0,.654,.000,.625,9.7,14.5,12.0,15.0,1.6,2.0,14.0,16.8,0.4,0.1,0.5,.146,0.3,-0.3,0.0,0.1
526,526,390,Jakob Poeltl,C,23,SAS,61,941,19.0,.631,.000,.338,15.8,19.9,17.9,10.9,0.9,4.0,14.3,14.1,2.5,1.0,3.5,.180,1.4,1.9,3.4,1.3
527,527,391,Quincy Pondexter,SF,30,SAS,46,262,13.5,.631,.340,.717,3.4,14.5,9.0,11.4,1.7,0.3,12.5,13.3,0.5,0.2,0.7,.132,-0.3,-0.9,-1.1,0.1
528,528,392,Otto Porter,SF,25,TOT,52,1571,16.0,.567,.394,.147,3.7,17.0,10.3,11.0,2.4,1.6,8.8,19.0,1.7,1.4,3.1,.095,0.4,0.3,0.7,1.1
529,529,392,Otto Porter,SF,25,WAS,41,1191,15.0,.551,.398,.145,3.6,17.8,10.6,9.6,2.5,1.6,7.8,18.2,1.0,1.1,2.1,.084,-0.2,0.3,0.1,0.6
530,530,392,Otto Porter,SF,25,CHI,11,380,19.1,.613,.381,.155,4.0,14.4,9.2,15.5,2.2,1.8,11.3,21.5,0.7,0.3,1.0,.127,2.3,0.2,2.5,0.4
531,531,393,Bobby Portis,PF,23,TOT,34,856,17.2,.544,.286,.159,9.2,25.4,17.2,8.8,1.2,1.2,9.7,26.0,0.5,0.8,1.3,.071,-0.9,-2.1,-3.0,-0.2
532,532,393,Bobby Portis,PF,23,CHI,22,531,17.2,.529,.266,.185,9.4,23.7,16.6,9.3,1.0,1.3,9.0,26.6,0.3,0.5,0.7,.066,-0.9,-2.1,-3.0,-0.1
533,533,393,Bobby Portis,PF,23,WAS,12,325,17.3,.569,.321,.117,8.9,28.0,18.3,7.8,1.5,1.0,11.0,25.0,0.2,0.3,0.5,.080,-0.8,-2.2,-3.0,-0.1
534,534,394,Dwight Powell,C,27,DAL,61,1188,20.5,.678,.261,.522,8.8,17.3,13.1,10.8,1.4,2.4,10.3,17.8,3.9,1.3,5.3,.213,2.6,0.9,3.6,1.7
535,535,395,Norman Powell,SG,25,TOR,44,810,12.0,.565,.420,.189,1.5,9.9,5.7,11.5,1.6,0.9,12.2,18.6,0.5,0.9,1.4,.083,-0.9,-0.6,-1.5,0.1
536,536,396,Alex Poythress,PF,25,ATL,21,305,12.3,.571,.284,.358,9.9,16.8,13.3,7.8,0.6,2.8,12.2,14.3,0.4,0.2,0.6,.088,-1.6,-0.7,-2.3,0.0
537,537,397,Zhou Qi,PF,23,HOU,1,1,80.8,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,0.0,0.0,0.0,1.258,22.3,-13.0,9.2,0.0
538,538,398,Ivan Rabb,PF,21,MEM,35,440,19.1,.645,.060,.306,11.9,23.0,17.4,12.8,0.9,2.0,13.6,18.0,1.0,0.6,1.6,.176,0.0,0.6,0.7,0.3
539,539,399,Chasson Randle,PG,25,WAS,33,501,9.2,.560,.503,.276,1.5,7.5,4.5,18.0,1.5,0.2,17.7,16.7,0.2,0.1,0.3,.026,-1.9,-3.0,-4.9,-0.4
540,540,400,Julius Randle,C,24,NOP,61,1845,21.2,.605,.169,.474,7.4,22.8,15.2,15.4,1.1,1.7,13.4,26.9,4.0,1.7,5.7,.147,1.9,-0.2,1.7,1.7
541,541,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
542,542,401,J.J. Redick,SG,34,PHI,62,1937,14.5,.592,.581,.247,1.0,7.1,4.1,12.9,0.7,0.5,8.3,21.9,3.4,1.0,4.5,.110,2.2,-3.2,-0.9,0.5
543,543,402,Davon Reed,SG,23,IND,7,20,8.7,.625,.250,.000,5.7,5.4,5.6,13.1,0.0,0.0,20.0,10.9,0.0,0.0,0.0,.077,-2.2,-2.4,-4.7,0.0
544,544,403,Cameron Reynolds,SG,23,MIN,3,27,10.1,.455,.667,.222,3.9,4.0,4.0,4.9,1.8,3.2,0.0,15.3,0.0,0.0,0.0,.055,-1.2,-1.5,-2.7,0.0
545,545,404,Josh Richardson,SG,25,MIA,63,2199,14.6,.547,.448,.232,2.3,8.8,5.5,17.9,1.4,1.2,9.4,21.5,3.1,2.1,5.2,.113,1.4,-0.8,0.6,1.4
546,546,405,Malachi Richardson,SG,23,TOR,22,103,1.0,.481,.862,.172,2.1,11.4,6.8,0.0,0.5,0.0,20.4,16.2,-0.2,0.1,-0.1,-0.059,-6.1,-4.4,-10.6,-0.2
547,547,406,Austin Rivers,PG-SG,26,TOT,61,1688,8.2,.511,.571,.172,1.4,8.2,4.7,12.1,1.1,1.1,10.4,14.7,0.5,0.5,1.0,.027,-1.7,-1.7,-3.4,-0.6
548,548,406,Austin Rivers,SG,26,WAS,29,683,6.8,.490,.546,.237,1.7,9.8,5.7,11.2,1.2,1.2,14.4,15.5,-0.4,0.2,-0.2,-0.014,-3.0,-1.5,-4.5,-0.4
549,549,406,Austin Rivers,PG,26,HOU,32,1005,9.1,.526,.588,.128,1.2,7.1,4.1,12.7,1.0,0.9,7.3,14.2,0.9,0.3,1.2,.056,-0.8,-1.9,-2.7,-0.2
550,550,407,Devin Robinson,SF,23,WAS,4,32,26.0,.607,.000,.462,6.7,17.3,11.9,10.1,4.4,2.6,0.0,20.7,0.1,0.0,0.1,.222,1.3,1.0,2.4,0.0
551,551,408,Duncan Robinson,PF,24,MIA,9,77,7.8,.551,.850,.100,0.0,14.0,7.0,1.8,1.3,0.0,4.6,12.2,0.0,0.1,0.1,.066,-2.6,-2.3,-4.9,-0.1
552,552,409,Glenn Robinson,SF,25,DET,37,477,7.5,.498,.348,.244,2.5,9.0,5.6,4.2,1.1,1.2,10.2,15.0,-0.1,0.4,0.4,.035,-4.1,-0.6,-4.8,-0.3
553,553,410,Jerome Robinson,SG,21,LAC,25,228,6.6,.466,.519,.074,1.4,11.2,6.5,5.5,1.5,0.7,4.6,16.2,-0.1,0.2,0.1,.018,-2.8,-1.9,-4.7,-0.2
554,554,411,Mitchell Robinson,C,20,NYK,50,940,22.1,.690,.000,.444,14.0,16.3,15.1,4.4,1.9,10.7,10.3,12.3,2.7,1.5,4.2,.215,0.9,5.6,6.5,2.0
555,555,412,Rajon Rondo,PG,32,LAL,32,915,11.9,.479,.316,.084,2.9,15.8,9.5,35.5,1.6,0.4,22.7,17.4,-0.1,0.9,0.8,.044,-2.2,0.1,-2.1,0.0
556,556,413,Derrick Rose,PG,30,MIN,50,1384,19.6,.558,.195,.214,2.5,8.3,5.4,26.3,1.0,0.7,9.0,27.2,2.8,0.4,3.2,.111,2.5,-3.0,-0.5,0.5
557,557,414,Terrence Ross,SG,27,ORL,66,1737,14.9,.549,.524,.125,1.4,12.7,7.0,9.5,1.5,1.1,7.0,24.0,1.0,1.9,2.9,.081,0.5,-1.5,-1.0,0.4
558,558,415,Terry Rozier,PG,24,BOS,65,1494,13.2,.495,.505,.148,1.9,17.1,9.5,18.3,2.0,1.1,8.6,18.5,0.8,2.2,3.0,.096,-0.9,0.8,-0.1,0.7
559,559,416,Ricky Rubio,PG,28,UTA,56,1613,13.2,.515,.368,.270,1.8,11.9,6.9,31.4,2.3,0.4,18.4,22.7,0.2,2.3,2.5,.073,-0.9,0.5,-0.4,0.7
560,560,417,D'Angelo Russell,PG,22,BRK,67,2011,19.1,.532,.416,.139,2.0,10.9,6.5,40.1,1.8,0.7,13.3,31.1,2.1,1.9,4.0,.096,3.5,-0.9,2.6,2.3
561,561,418,Domantas Sabonis,C,22,IND,59,1467,22.9,.650,.026,.419,11.7,29.5,20.8,17.3,1.4,1.6,16.3,23.1,3.9,2.7,6.7,.218,2.0,2.2,4.3,2.3
562,562,419,Brandon Sampson,SG,21,CHI,4,28,16.0,.857,.571,.000,0.0,15.7,7.8,5.6,0.0,0.0,0.0,11.0,0.1,0.0,0.1,.176,2.2,-3.6,-1.4,0.0
563,563,420,Dario Saric,PF,24,TOT,65,1606,12.7,.557,.477,.210,6.8,18.1,12.4,8.8,1.1,0.4,11.7,17.3,1.7,1.1,2.8,.084,0.2,-1.2,-1.0,0.4
564,564,420,Dario Saric,PF,24,PHI,13,396,8.1,.496,.530,.227,5.8,17.0,11.6,9.0,0.5,0.6,14.7,18.0,-0.1,0.3,0.2,.025,-2.4,-1.3,-3.7,-0.2
565,565,420,Dario Saric,PF,24,MIN,52,1210,14.2,.578,.459,.205,7.1,18.4,12.7,8.7,1.3,0.3,10.7,17.1,1.8,0.8,2.6,.103,1.0,-1.1,-0.2,0.6
566,566,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
567,567,421,Tomas Satoransky,SG,27,WAS,64,1650,14.2,.598,.303,.268,4.2,10.0,7.0,24.2,1.8,0.7,16.7,14.0,3.0,0.7,3.7,.106,0.4,-0.9,-0.5,0.6
568,568,422,Dennis Schroder,PG,25,OKC,63,1812,12.8,.500,.314,.209,1.7,11.0,6.3,21.3,1.4,0.5,12.9,25.1,0.0,2.0,2.0,.053,-2.0,-1.4,-3.4,-0.6
569,569,423,Mike Scott,PF,30,TOT,64,1027,9.0,.526,.597,.091,3.5,17.6,10.8,7.4,1.0,0.8,10.2,15.2,0.2,0.9,1.2,.054,-1.5,-1.0,-2.5,-0.1
570,570,423,Mike Scott,PF,30,LAC,52,748,9.5,.521,.578,.078,3.5,20.5,12.3,8.2,1.1,0.8,10.2,15.0,0.2,0.7,0.9,.058,-1.5,-0.6,-2.1,0.0
571,571,423,Mike Scott,PF,30,PHI,12,279,7.9,.538,.644,.122,3.6,9.7,6.7,5.4,0.8,0.8,10.4,15.9,0.1,0.2,0.2,.043,-1.3,-2.1,-3.4,-0.1
572,572,424,Thabo Sefolosha,SF,34,UTA,35,364,11.9,.621,.538,.175,1.8,23.3,12.7,5.0,3.4,0.7,16.5,12.1,0.1,0.7,0.8,.110,-2.6,2.5,0.0,0.2
573,573,425,Wayne Selden,SG,24,TOT,60,1082,8.3,.502,.391,.207,2.8,8.9,5.8,11.3,1.1,1.0,13.0,17.4,-0.5,0.7,0.2,.009,-3.2,-1.4,-4.6,-0.7
574,574,425,Wayne Selden,SG,24,MEM,32,455,8.9,.495,.391,.180,3.9,7.1,5.5,12.5,1.1,1.3,11.7,19.5,-0.2,0.4,0.2,.020,-3.2,-1.7,-4.9,-0.3
575,575,425,Wayne Selden,SG,24,CHI,28,627,7.9,.508,.390,.232,1.9,10.1,6.0,10.5,1.2,0.8,14.1,15.9,-0.3,0.3,0.0,.001,-3.2,-1.2,-4.4,-0.4
576,576,426,Collin Sexton,PG,20,CLE,66,2022,10.4,.493,.211,.223,2.5,8.6,5.4,15.5,0.9,0.2,12.8,25.3,-1.3,-0.3,-1.6,-0.038,-2.8,-3.5,-6.3,-2.2
577,577,427,Landry Shamet,SG-PG,21,TOT,65,1428,11.1,.612,.711,.176,1.2,6.2,3.8,7.4,1.1,0.5,6.6,15.0,2.2,0.8,3.0,.101,1.3,-2.3,-1.0,0.4
578,578,427,Landry Shamet,SG,21,PHI,54,1108,10.7,.606,.706,.156,1.4,6.0,3.8,7.4,1.0,0.6,6.6,15.0,1.6,0.7,2.3,.098,1.0,-2.3,-1.3,0.2
579,579,427,Landry Shamet,PG,21,LAC,11,320,12.3,.633,.729,.250,0.7,7.0,4.0,7.4,1.2,0.2,7.0,15.1,0.6,0.2,0.8,.113,2.4,-2.1,0.3,0.2
580,580,428,Iman Shumpert,SG,28,TOT,48,1206,9.5,.502,.605,.109,1.8,10.5,6.0,10.6,1.9,1.5,9.6,15.0,0.2,1.1,1.2,.049,-1.1,0.3,-0.8,0.4
581,581,428,Iman Shumpert,SG,28,SAC,42,1099,10.1,.511,.580,.118,1.7,10.4,6.0,10.8,2.0,1.6,9.4,15.2,0.3,1.0,1.3,.057,-0.8,0.5,-0.4,0.5
582,582,428,Iman Shumpert,SG,28,HOU,6,107,3.3,.397,.897,.000,2.0,10.8,6.3,9.0,1.4,0.8,12.1,13.4,-0.1,0.1,-0.1,-0.032,-4.1,-1.8,-5.8,-0.1
583,583,429,Pascal Siakam,PF,24,TOR,65,2074,18.5,.626,.222,.328,5.4,18.2,11.9,13.7,1.4,1.7,12.1,19.9,4.7,2.8,7.5,.173,2.0,1.6,3.5,2.9
584,584,430,Jordan Sibert,SG,26,ATL,1,4,29.9,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,.183,13.0,-6.8,6.2,0.0
585,585,431,Ben Simmons,PG,22,PHI,65,2227,20.0,.581,.005,.450,7.2,21.2,14.4,35.2,1.9,1.7,20.2,22.4,3.6,3.1,6.7,.145,1.3,2.8,4.1,3.4
586,586,432,Jonathon Simmons,SG-SF,29,TOT,50,973,7.4,.446,.292,.273,2.7,9.8,6.2,16.0,1.2,1.2,15.0,18.8,-1.1,0.9,-0.2,-0.009,-4.8,-0.6,-5.4,-0.8
587,587,432,Jonathon Simmons,SG,29,ORL,41,845,7.5,.445,.290,.252,2.9,9.9,6.4,15.9,1.0,1.4,15.0,19.3,-1.0,0.8,-0.3,-0.014,-4.9,-0.5,-5.4,-0.7
588,588,432,Jonathon Simmons,SF,29,PHI,9,128,6.7,.455,.303,.455,1.7,8.9,5.4,16.4,2.2,0.0,15.0,15.3,-0.1,0.1,0.1,.024,-4.1,-1.1,-5.2,-0.1
589,589,433,Kobi Simmons,PG,21,CLE,1,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.032,-6.4,-1.0,-7.4,0.0
590,590,434,Anfernee Simons,SG,19,POR,13,69,-5.4,.315,.400,.133,0.0,10.6,5.4,7.9,0.0,0.0,20.1,24.4,-0.4,0.0,-0.4,-0.271,-12.0,-4.4,-16.4,-0.3
591,591,435,Marcus Smart,SG,24,BOS,66,1812,13.2,.570,.631,.245,2.8,8.8,5.8,19.3,3.1,1.2,16.5,14.3,2.0,2.7,4.7,.125,0.7,1.5,2.2,1.9
592,592,436,Dennis Smith,PG,21,TOT,47,1355,13.0,.510,.325,.254,2.1,8.8,5.4,27.9,2.2,1.3,17.3,24.0,-0.5,1.2,0.6,.023,-1.2,-0.7,-1.9,0.0
593,593,436,Dennis Smith,PG,21,DAL,32,908,11.6,.527,.350,.230,2.1,9.3,5.7,24.3,2.1,1.0,20.3,23.3,-0.6,0.9,0.3,.013,-2.1,-0.3,-2.4,-0.1
594,594,436,Dennis Smith,PG,21,NYK,15,447,15.9,.483,.281,.295,2.0,7.8,4.8,35.2,2.5,1.7,11.9,25.5,0.1,0.3,0.4,.041,0.6,-1.4,-0.9,0.1
595,595,437,Ish Smith,PG,30,DET,38,844,11.5,.506,.325,.124,1.3,10.5,5.8,24.1,1.0,1.0,12.2,19.2,0.4,0.8,1.2,.068,-1.6,-0.9,-2.6,-0.1
596,596,438,J.R. Smith,SG,33,CLE,11,222,7.8,.444,.494,.127,0.0,9.4,4.5,14.0,2.5,1.2,11.7,18.6,-0.2,0.1,-0.2,-0.037,-3.5,-1.7,-5.2,-0.2
597,597,439,Jason Smith,C-PF,32,TOT,18,170,10.4,.507,.380,.280,8.9,21.5,15.2,10.1,0.8,3.5,17.6,17.0,0.0,0.2,0.2,.049,-3.9,0.1,-3.7,-0.1
598,598,439,Jason Smith,C,32,WAS,12,130,11.7,.520,.270,.324,9.1,22.2,15.5,12.2,0.4,3.3,14.2,16.1,0.1,0.1,0.2,.070,-3.0,-0.2,-3.2,0.0
599,599,439,Jason Smith,PF,32,MIL,6,40,6.4,.468,.692,.154,8.2,19.4,14.1,3.1,2.3,4.2,26.5,19.8,-0.1,0.1,0.0,-0.018,-6.7,1.2,-5.5,0.0
600,600,440,Tony Snell,SG,27,MIL,66,1162,10.8,.588,.563,.115,2.4,8.8,5.8,6.7,0.9,1.0,5.8,13.0,1.5,1.4,2.9,.119,-0.4,-0.5,-1.0,0.3
601,601,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
602,602,441,Ray Spalding,PF,21,TOT,2,5,-5.5,.000,.000,.000,0.0,22.8,11.2,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,-0.201,-15.4,-4.1,-19.5,0.0
603,603,441,Ray Spalding,PF,21,DAL,1,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.000,-6.6,0.5,-6.1,0.0
604,604,441,Ray Spalding,F,21,PHO,1,4,-6.9,.000,.000,.000,0.0,28.5,14.0,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,-0.251,-17.6,-5.2,-22.8,0.0
605,605,442,Omari Spellman,PF,21,ATL,46,805,12.5,.516,.525,.184,9.4,16.5,12.8,8.1,1.5,2.7,10.5,14.9,0.6,0.6,1.2,.071,-1.0,0.0,-1.0,0.2
606,606,443,Nik Stauskas,SG,25,TOT,53,791,10.3,.536,.552,.172,1.8,11.3,6.6,11.2,0.9,0.5,13.0,17.8,0.3,0.4,0.7,.045,-1.4,-2.3,-3.7,-0.3
607,607,443,Nik Stauskas,SG,25,POR,44,673,10.8,.545,.546,.157,1.6,10.9,6.3,12.7,1.0,0.5,14.0,17.9,0.3,0.4,0.7,.053,-1.0,-1.9,-2.9,-0.2
608,608,443,Nik Stauskas,SG,25,CLE,9,118,7.5,.484,.590,.256,2.7,13.7,8.0,2.4,0.4,0.7,6.5,17.2,0.0,0.0,0.0,-0.006,-3.6,-4.6,-8.2,-0.2
609,609,444,D.J. Stephens,SG,28,MEM,1,7,5.6,.500,.000,.000,0.0,0.0,0.0,0.0,7.1,0.0,33.3,19.3,0.0,0.0,0.0,-0.113,-10.0,2.5,-7.5,0.0
610,610,445,Lance Stephenson,SG,28,LAL,61,952,12.5,.537,.446,.172,3.0,15.8,9.6,17.7,1.8,0.5,15.5,21.1,0.0,1.0,1.0,.052,-1.4,-0.6,-2.0,0.0
611,611,446,Edmond Sumner,PG,23,IND,18,169,4.8,.378,.408,.245,4.7,7.7,6.3,6.1,2.6,2.6,12.8,16.1,-0.3,0.3,-0.1,-0.024,-5.6,1.1,-4.5,-0.1
612,612,447,Caleb Swanigan,PF,21,POR,18,145,3.2,.372,.114,.159,9.8,28.1,19.1,6.3,1.3,0.0,25.4,18.4,-0.4,0.2,-0.3,-0.087,-9.0,-0.7,-9.6,-0.3
613,613,448,Jayson Tatum,SF,20,BOS,67,2086,15.6,.553,.304,.234,3.2,18.1,10.6,8.9,1.7,2.2,9.6,22.4,1.6,3.2,4.8,.109,-1.2,0.7,-0.6,0.8
614,614,449,Jeff Teague,PG,30,MIN,41,1231,15.3,.529,.249,.374,1.4,7.6,4.5,37.2,1.6,1.1,17.0,19.0,1.7,0.5,2.3,.089,0.1,-2.5,-2.4,-0.1
615,615,450,Garrett Temple,SG,32,TOT,60,1729,8.3,.542,.541,.201,1.3,10.2,5.7,7.1,1.6,1.6,11.2,13.4,0.1,1.9,2.0,.054,-2.0,0.7,-1.3,0.3
616,616,450,Garrett Temple,SG,32,MEM,49,1530,8.7,.551,.543,.196,1.3,10.1,5.6,6.8,1.6,1.6,11.4,14.0,0.1,1.7,1.8,.056,-1.9,0.7,-1.2,0.3
617,617,450,Garrett Temple,SG,32,LAC,11,199,5.4,.450,.528,.250,1.6,11.3,6.6,9.7,1.2,1.6,9.1,9.3,0.0,0.2,0.2,.039,-2.6,0.5,-2.1,0.0
618,618,451,Milos Teodosic,PG,31,LAC,15,150,6.6,.557,.675,.175,2.2,8.9,5.6,29.2,0.9,0.5,32.8,18.0,-0.1,0.1,0.0,-0.016,-2.9,-3.1,-6.0,-0.2
619,619,452,Jared Terrell,SG,23,MIN,7,67,1.9,.391,.423,.077,1.6,3.2,2.4,14.1,2.1,1.3,20.7,21.1,-0.2,0.0,-0.2,-0.136,-7.1,-2.8,-9.8,-0.1
620,620,453,Emanuel Terry,PF,22,TOT,3,23,19.8,.571,.000,.571,14.2,19.8,16.9,12.2,6.2,0.0,18.6,20.1,0.0,0.0,0.1,.119,-0.7,2.4,1.7,0.0
621,621,453,Emanuel Terry,PF,22,PHO,2,20,20.0,.654,.000,.333,10.9,22.8,16.7,8.0,7.2,0.0,22.5,19.1,0.0,0.0,0.1,.129,-1.2,3.0,1.8,0.0
622,622,453,Emanuel Terry,PF,22,MIA,1,3,18.5,.266,.000,2.000,35.9,0.0,17.9,40.5,0.0,0.0,0.0,26.8,0.0,0.0,0.0,.048,3.1,-1.5,1.5,0.0
623,623,454,Daniel Theis,C,26,BOS,53,759,18.0,.639,.256,.296,10.4,17.1,13.7,11.4,1.2,4.0,10.6,16.0,2.1,1.2,3.2,.205,1.3,1.8,3.1,1.0
624,624,455,Isaiah Thomas,PG,29,DEN,9,140,7.7,.462,.440,.253,3.8,5.5,4.6,15.8,1.4,0.6,16.1,30.1,-0.3,0.1,-0.2,-0.070,-4.2,-4.1,-8.3,-0.2
625,625,456,Khyri Thomas,SG,22,DET,20,167,7.7,.473,.588,.176,1.9,8.8,5.2,5.1,1.8,2.0,5.2,14.9,0.0,0.2,0.2,.053,-3.1,-0.1,-3.2,0.0
626,626,457,Lance Thomas,PF,30,NYK,33,554,7.1,.481,.387,.190,3.3,12.9,7.9,4.9,1.4,0.9,8.9,12.9,-0.1,0.3,0.2,.018,-3.6,-0.8,-4.4,-0.3
627,627,458,Klay Thompson,SG,28,GSW,62,2131,17.3,.576,.420,.123,1.6,10.2,6.1,10.2,1.6,1.5,7.0,25.8,2.8,1.7,4.5,.101,1.6,-2.2,-0.5,0.8
628,628,459,Tristan Thompson,C,27,CLE,35,1043,18.6,.547,.000,.258,15.8,26.1,20.7,11.4,1.3,1.3,12.0,17.5,1.8,0.5,2.4,.110,0.3,0.4,0.7,0.7
629,629,460,Sindarius Thornwell,SG,24,LAC,49,261,3.7,.443,.318,.523,1.7,12.9,7.5,7.3,2.2,1.2,25.0,11.7,-0.4,0.3,-0.1,-0.022,-5.7,1.0,-4.7,-0.2
630,630,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
631,631,461,Anthony Tolliver,PF,33,MIN,49,767,9.4,.607,.841,.236,1.7,15.2,8.4,4.6,0.8,1.6,11.5,12.4,0.7,0.4,1.1,.068,-0.6,-1.3,-1.9,0.0
632,632,462,Karl-Anthony Towns,C,23,MIN,64,2127,26.9,.628,.280,.337,11.0,28.7,19.7,16.4,1.3,4.4,12.9,28.1,6.8,2.8,9.6,.216,5.3,2.0,7.3,5.0
633,633,463,Gary Trent,SG,20,POR,9,38,0.6,.337,.474,.211,0.0,11.0,5.6,3.6,0.0,2.1,4.6,24.2,-0.1,0.0,-0.1,-0.154,-9.0,-4.7,-13.7,-0.1
634,634,464,Allonzo Trier,SG,23,NYK,59,1347,12.8,.575,.249,.455,2.1,12.5,7.1,12.7,1.0,0.9,15.8,20.9,0.8,0.5,1.3,.045,-1.8,-1.7,-3.5,-0.5
635,635,465,P.J. Tucker,PF,33,HOU,65,2279,9.4,.550,.718,.127,4.8,14.9,9.7,4.9,2.3,1.1,10.7,9.7,1.7,2.0,3.7,.077,-0.4,1.3,1.0,1.7
636,636,466,Evan Turner,PG,30,POR,58,1339,11.2,.497,.119,.220,2.7,18.1,10.5,22.7,1.0,0.8,18.6,16.4,0.1,1.2,1.3,.048,-2.8,0.5,-2.2,-0.1
637,637,467,Myles Turner,C,22,IND,59,1680,18.2,.568,.235,.226,5.2,21.9,13.8,8.2,1.4,9.0,11.0,20.1,1.4,3.7,5.0,.144,-1.6,5.1,3.5,2.3
638,638,468,Ekpe Udoh,C,31,UTA,35,192,17.5,.717,.000,.410,6.8,15.7,11.3,10.7,1.0,7.1,14.8,12.0,0.4,0.3,0.8,.195,-1.1,4.3,3.2,0.3
